composition,NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number,max_Number,min_Number,most_Number,mean_MendeleevNumber,maxdiff_MendeleevNumber,dev_MendeleevNumber,max_MendeleevNumber,min_MendeleevNumber,most_MendeleevNumber,mean_AtomicWeight,maxdiff_AtomicWeight,dev_AtomicWeight,max_AtomicWeight,min_AtomicWeight,most_AtomicWeight,mean_MeltingT,maxdiff_MeltingT,dev_MeltingT,max_MeltingT,min_MeltingT,most_MeltingT,mean_Column,maxdiff_Column,dev_Column,max_Column,min_Column,most_Column,mean_Row,maxdiff_Row,dev_Row,max_Row,min_Row,most_Row,mean_CovalentRadius,maxdiff_CovalentRadius,dev_CovalentRadius,max_CovalentRadius,min_CovalentRadius,most_CovalentRadius,mean_Electronegativity,maxdiff_Electronegativity,dev_Electronegativity,max_Electronegativity,min_Electronegativity,most_Electronegativity,mean_NsValence,maxdiff_NsValence,dev_NsValence,max_NsValence,min_NsValence,most_NsValence,mean_NpValence,maxdiff_NpValence,dev_NpValence,max_NpValence,min_NpValence,most_NpValence,mean_NdValence,maxdiff_NdValence,dev_NdValence,max_NdValence,min_NdValence,most_NdValence,mean_NfValence,maxdiff_NfValence,dev_NfValence,max_NfValence,min_NfValence,most_NfValence,mean_NValance,maxdiff_NValance,dev_NValance,max_NValance,min_NValance,most_NValance,mean_NsUnfilled,maxdiff_NsUnfilled,dev_NsUnfilled,max_NsUnfilled,min_NsUnfilled,most_NsUnfilled,mean_NpUnfilled,maxdiff_NpUnfilled,dev_NpUnfilled,max_NpUnfilled,min_NpUnfilled,most_NpUnfilled,mean_NdUnfilled,maxdiff_NdUnfilled,dev_NdUnfilled,max_NdUnfilled,min_NdUnfilled,most_NdUnfilled,mean_NfUnfilled,maxdiff_NfUnfilled,dev_NfUnfilled,max_NfUnfilled,min_NfUnfilled,most_NfUnfilled,mean_NUnfilled,maxdiff_NUnfilled,dev_NUnfilled,max_NUnfilled,min_NUnfilled,most_NUnfilled,mean_GSvolume_pa,maxdiff_GSvolume_pa,dev_GSvolume_pa,max_GSvolume_pa,min_GSvolume_pa,most_GSvolume_pa,mean_GSbandgap,maxdiff_GSbandgap,dev_GSbandgap,max_GSbandgap,min_GSbandgap,most_GSbandgap,mean_GSmagmom,maxdiff_GSmagmom,dev_GSmagmom,max_GSmagmom,min_GSmagmom,most_GSmagmom,mean_SpaceGroupNumber,maxdiff_SpaceGroupNumber,dev_SpaceGroupNumber,max_SpaceGroupNumber,min_SpaceGroupNumber,most_SpaceGroupNumber,frac_sValence,frac_pValence,frac_dValence,frac_fValence,CanFormIonic,MaxIonicChar,MeanIonicChar,Temperature,denstiy
Na12Sr16Mg17Zn7Cl92,5,0.6661601084750247,0.6419048920867354,0.6389418862310289,0.6388900594037946,0.6388888935625872,18.875,27,5.331597222222221,38,11,17,72.49305555555554,92,27.48109567901235,94,2,94,40.34943216222222,64.63023072,12.93809805929012,87.62,22.98976928,35.453,399.8430555555555,878.4,296.4727469135802,1050.0,171.6,171.6,11.98611111111111,16,6.407986111111111,17,1,17,3.270833333333333,2,0.45515046296296274,5,3,3,123.24305555555554,93,27.264756944444436,195,102,102,2.4368055555555554,2.23,0.9240817901234568,3.16,0.93,3.16,1.9166666666666665,1,0.15277777777777787,2,1,2,3.194444444444444,5,2.307098765432099,5,0,5,0.4861111111111111,10,0.9249614197530864,10,0,0,0,0,0,0,0,0,5.597222222222221,11,2.414930555555556,12,1,7,0.08333333333333333,1,0.15277777777777776,1,0,0,0.6388888888888888,1,0.46141975308641975,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.7222222222222222,1,0.4012345679012346,1,0,1,27.494583333330553,40.269999999999996,6.23266203703256,54.23,13.96,24.4975,1.5927499999999999,2.493,1.1503194444444444,2.493,0,2.493,0,0,0,0,0,0,117.30555555555556,165,68.11265432098764,229,64,64,0.3424317617866005,0.5707196029776676,0.08684863523573202,0,1,0.7115475428918885,0.2936858993453481,1200,2.04751528621378
K6Rb19Na21Zr6Cl70,5,0.6228429587381269,0.582855285244228,0.5742187671134129,0.5737973165456575,0.5737709551454754,20.311475409836063,29,7.13464122547702,40,11,17,57.213114754098356,92,42.21445847890352,94,2,94,44.018993072786884,68.23423072,17.55339956033324,91.224,22.98976928,35.453,332.16549180327866,1956.4,190.3932585326525,2128.0,171.6,171.6,10.327868852459016,16,7.656543939801129,17,1,17,3.459016393442623,2,0.6847621607094867,5,3,3,139.95081967213116,118,43.55012093523247,220,102,102,2.206639344262295,2.3400000000000003,1.0940204246170384,3.16,0.82,3.16,1.622950819672131,1,0.4697661918839022,2,1,2,2.8688524590163933,5,2.445579145391024,5,0,5,0.09836065573770492,2,0.18704649287825853,2,0,0,0,0,0,0,0,0,4.590163934426229,6,2.765385649019081,7,1,7,0.3770491803278688,1,0.4697661918839022,1,0,0,0.5737704918032787,1,0.4891158290782047,1,0,1,0.39344262295081966,8,0.7481859715130341,8,0,0,0,0,0,0,0,0,1.3442622950819672,7,0.6546627250739048,8,1,1,37.954692622946716,67.5275,19.893445646336588,90.7225,23.195,24.4975,1.4304098360655737,2.493,1.2193657618919644,2.493,0,2.493,0,0,0,0,0,0,132.60655737704917,165,78.72883633431871,229,64,64,0.3535714285714286,0.6250000000000001,0.021428571428571432,0,1,0.7456133690005964,0.35003300954964706,1500,1.67792503446553
Cs14Na11Ca12Mg16Cl81,5,0.6366507092907809,0.6082076912636509,0.6045468122111973,0.6044792319246789,0.6044776192820396,20.149253731343283,44,7.282245488973044,55,11,17,66.25373134328358,92,33.96101581644019,94,2,94,43.694573049850746,109.91568262,18.64107916271775,132.9054519,22.98976928,35.453,375.74201492537316,943.4,263.09288928491867,1115.0,171.6,171.6,10.880597014925373,16,7.39808420583649,17,1,17,3.4029850746268653,3,0.6495878814880818,6,3,3,133.37313432835822,142,37.928714635776345,244,102,102,2.315,2.37,1.0215671641791046,3.16,0.79,3.16,1.8134328358208953,1,0.30351971485854323,2,1,2,3.0223880597014925,5,2.3908442860325234,5,0,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,4.835820895522388,6,2.6163956337714414,7,1,7,0.18656716417910446,1,0.3035197148585431,1,0,0,0.6044776119402985,1,0.4781688572065048,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.7910447761194029,1,0.33058587658721317,1,0,1,35.41913557213657,92.875,17.20973843469327,115.765,22.89,24.4975,1.506962686567164,2.493,1.1920749610158166,2.493,0,2.493,0,0,0,0,0,0,124.72388059701493,165,73.4124526620628,229,64,64,0.375,0.625,0.0,0,1,0.7544427103724891,0.32659122467420015,1500,1.7744581026973
K21Sr5Zr2Zn24Cl87,5,0.6677483762626052,0.6331706235257115,0.6262016246089032,0.6259144189917759,0.6258994823439179,20.633093525179856,23,5.041353967185963,40,17,17,72.12230215827338,91,27.38647067957145,94,3,94,43.84995179856116,55.771,11.94704308265618,91.224,35.453,35.453,346.23489208633094,1956.4,221.5401200766006,2128.0,171.6,171.6,12.992805755395684,16,5.016199989648568,17,1,17,3.4244604316546763,2,0.5313389576108898,5,3,3,125.10791366906474,101,29.99968945706744,203,102,102,2.439928057553957,2.3400000000000003,0.9013850214792196,3.16,0.82,3.16,1.8489208633093526,1,0.25650846229491225,2,1,2,3.129496402877698,5,2.341493711505616,5,0,5,1.7553956834532376,10,2.8540965788520265,10,0,0,0,0,0,0,0,0,6.7338129496402885,11,2.151751979711195,12,1,7,0.1510791366906475,1,0.2565084622949123,1,0,0,0.6258992805755396,1,0.4682987423011231,1,0,1,0.11510791366906475,8,0.2269033693908183,8,0,0,0,0,0,0,0,0,0.8920863309352518,8,0.3722374618290979,8,0,1,31.07267985612014,59.14666666669999,14.366911132972318,73.1066666667,13.96,24.4975,1.56036690647482,2.493,1.1674687645567,2.493,0,2.493,0,0,0,0,0,0,119.03597122302159,165,68.89394958853062,229,64,64,0.27457264957264954,0.4647435897435897,0.2606837606837607,0,1,0.7456133690005964,0.2870509773546757,1300,1.76769159480519
Ba21Sr13Mg9Zr10Cl126,5,0.7212331612378459,0.7054540153931823,0.7039310690233642,0.7039109892080739,0.703910615699842,24.134078212290504,44,11.263693392840425,56,12,17,73.68156424581005,86,28.604725195842832,94,8,94,53.74854748603353,113.02199999999999,28.717663805748888,137.327,24.305,35.453,479.6569832402235,1956.4,433.68916076277276,2128.0,171.6,171.6,12.670391061452513,15,6.095315377172998,17,2,17,3.6089385474860336,3,0.9185106582191567,6,3,3,128.05027932960894,113,36.67413626291314,215,102,102,2.5379329608938552,2.27,0.8757591835460815,3.16,0.89,3.16,2.0,0,0.0,2,2,2,3.5195530726256985,5,2.084204612839799,5,0,5,0.11173184357541899,2,0.2109796822820761,2,0,0,0,0,0,0,0,0,5.631284916201118,5,1.926906151493399,7,2,7,0.0,0,0.0,0,0,0,0.7039106145251397,1,0.4168409225679598,1,0,1,0.44692737430167595,8,0.8439187291283043,8,0,0,0,0,0,0,0,0,1.1508379888268156,8,0.7652694984551044,8,0,1,31.089525139664804,40.7,10.986996036328456,63.59,22.89,24.4975,1.7548491620111732,2.493,1.0391844199619238,2.493,0,2.493,0,0,0,0,0,0,108.84916201117318,165,63.13960238444493,229,64,64,0.3551587301587301,0.625,0.01984126984126984,0,1,0.7242401773760752,0.2786730096165773,1150,2.42103722337662
Cs5Li15Ca27Zr4Cl90,5,0.6763667334745246,0.6450118728119756,0.6386242579738993,0.6383181385759896,0.6382982503035768,18.085106382978722,52,4.594839293798098,55,3,17,62.87234042553192,93,39.73743775464011,94,1,94,38.3433635425532,125.9644519,10.371179744228161,132.9054519,6.941,35.453,442.3709219858156,1956.4,355.6494693425884,2128.0,171.6,171.6,11.48936170212766,16,7.034857401539158,17,1,17,3.24822695035461,4,0.5824656707409084,6,2,3,126.04255319148936,142,30.692621095518334,244,102,102,2.3785106382978722,2.37,0.9976459936622908,3.16,0.79,3.16,1.8581560283687943,1,0.24344851868618278,2,1,2,3.1914893617021276,5,2.3087369850611137,5,0,5,0.05673758865248227,2,0.11025602333886625,2,0,0,0,0,0,0,0,0,5.1063829787234045,6,2.4173834314169307,7,1,7,0.14184397163120568,1,0.24344851868618278,1,0,0,0.6382978723404256,1,0.4617473970122228,1,0,1,0.22695035460992907,8,0.441024093355465,8,0,0,0,0,0,0,0,0,1.0070921985815602,8,0.3967607263216135,8,0,1,29.39765957446454,99.1716666667,9.331771540668582,115.765,16.5933333333,24.4975,1.5912765957446808,2.493,1.1511362607514712,2.493,0,2.493,0,0,0,0,0,0,121.92198581560284,165,73.9429606156632,229,64,64,0.3638888888888889,0.625,0.01111111111111111,0,1,0.7544427103724891,0.3182506980386682,1200,1.89751374965034
Ba12Sr7Li5Ca28Cl99,5,0.6883276901235585,0.6610235517813777,0.6558699704529684,0.6556427339026768,0.6556293538446091,21.165562913907287,53,7.097408008420686,56,3,17,64.04635761589404,93,39.27696153677471,94,1,94,45.88079470198676,130.386,18.404356300162274,137.327,6.941,35.453,462.4294701986755,943.4,381.93132318757955,1115.0,171.6,171.6,11.801324503311257,16,6.816806280426298,17,1,17,3.4834437086092715,4,0.7321608701372747,6,2,3,129.87417218543047,113,36.67435638787772,215,102,102,2.4044370860927153,2.27,0.9907381255208105,3.16,0.89,3.16,1.966887417218543,1,0.06403227928599618,2,1,2,3.2781456953642385,5,2.2577957107144426,5,0,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,5.245033112582782,6,2.3012148589974126,7,1,7,0.033112582781456956,1,0.06403227928599624,1,0,0,0.6556291390728477,1,0.4515591421428885,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.6887417218543046,1,0.42875312486294465,1,0,1,31.181915011036423,46.99666666670001,9.731125754719049,63.59,16.5933333333,24.4975,1.6344834437086093,2.493,1.125736941362221,2.493,0,2.493,0,0,0,0,0,0,119.89403973509934,165,73.29152230165343,229,64,64,0.375,0.625,0.0,0,1,0.7242401773760752,0.31604339239204216,1400,2.15291912477522
Rb21Li18Ca4Zn9Cl65,5,0.609600068411344,0.5660676444849587,0.556132157296965,0.555594695467777,0.5555563913476871,19.53846153846154,34,7.9092702169625255,37,3,17,58.64102564102564,93,40.88143765066842,94,1,94,42.503750427350425,78.5268,18.942415165461316,85.4678,6.941,35.453,312.617094017094,943.4,156.74205274307837,1115.0,171.6,171.6,10.76923076923077,16,7.112426035502958,17,1,17,3.3162393162393164,3,0.7563737307327053,5,2,3,131.24786324786328,118,34.919716560742216,220,102,102,2.2146153846153847,2.3400000000000003,1.0504273504273507,3.16,0.82,3.16,1.6666666666666667,1,0.4444444444444444,2,1,2,2.7777777777777777,5,2.469135802469136,5,0,5,0.7692307692307693,10,1.4201183431952664,10,0,0,0,0,0,0,0,0,5.213675213675215,11,3.028855285265541,12,1,7,0.33333333333333337,1,0.4444444444444444,1,0,0,0.5555555555555556,1,0.49382716049382713,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.888888888888889,1,0.19753086419753083,1,0,1,34.81119658119145,76.76249999999999,20.273035649063484,90.7225,13.96,24.4975,1.385,2.493,1.2311111111111113,2.493,0,2.493,0,0,0,0,0,0,134.5042735042735,165,78.33808167141501,229,64,64,0.319672131147541,0.5327868852459016,0.14754098360655737,0,1,0.7456133690005964,0.33868652888026174,1200,1.92802365314685
Rb15Sr11Ca3Zr13Zn10Cl115,6,0.7046812831725713,0.6898175304848914,0.6886322854701935,0.6886228517914058,0.6886227546187567,22.802395209580837,23,8.09200760156334,40,17,17,73.2994011976048,90,28.50980673383771,94,4,94,49.598071856287426,55.771,19.823275198106778,91.224,35.453,35.453,442.5550898203592,1956.4,396.54205600774503,2128.0,171.6,171.6,12.994011976047904,16,5.517229015023845,17,1,17,3.544910179640719,2,0.7504750977087742,5,3,3,126.93413173652695,118,34.931334934920585,220,102,102,2.532574850299401,2.3400000000000003,0.8641184696475315,3.16,0.82,3.16,1.910179640718563,1,0.1635053246799813,2,1,2,3.4431137724550895,5,2.144214564882212,5,0,5,0.7544910179640719,10,1.3011581627164832,10,0,0,0,0,0,0,0,0,6.107784431137725,11,1.9344544444046037,12,1,7,0.08982035928143713,1,0.16350532467998136,1,0,0,0.688622754491018,1,0.42884291297644234,1,0,1,0.6227544910179641,8,1.1485531930151673,8,0,0,0,0,0,0,0,0,1.4011976047904193,8,1.0273584567392164,8,0,1,31.910329341317365,76.76249999999999,13.715903582057443,90.7225,13.96,24.4975,1.7167365269461077,2.493,1.0691053820502707,2.493,0,2.493,0,0,0,0,0,0,110.22155688622755,165,63.658431639714586,229,64,64,0.3127450980392157,0.5637254901960784,0.1235294117647059,0,1,0.7456133690005964,0.27432164718628194,1150,2.06230952637362
Cs13K12Ba8Na6Zn13Cl73,6,0.6150642242888136,0.5874078602445754,0.5840581307316702,0.58400123627885,0.5840000046034912,24.704,45,11.409023999999999,56,11,17,63.55199999999999,92,36.696448000000004,94,2,94,54.97211272304,114.33723072,28.916400673866235,137.327,22.98976928,35.453,317.72712,828.4,174.03299712,1000.0,171.6,171.6,11.552,16,6.456448,17,1,17,3.7039999999999997,3,0.889856,6,3,3,138.848,142,46.542848000000006,244,102,102,2.2795199999999998,2.37,1.02840064,3.16,0.79,3.16,1.7519999999999998,1,0.3729920000000001,2,1,2,2.92,5,2.42944,5,0,5,1.04,10,1.86368,10,0,0,0,0,0,0,0,0,5.712,11,2.8122879999999997,12,1,7,0.248,1,0.372992,1,0,0,0.584,1,0.485888,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.832,1,0.279552,1,0,1,40.2896200000016,101.805,24.982200640005555,115.765,13.96,24.4975,1.4559119999999999,2.493,1.211318784,2.493,0,2.493,0,0,0,0,0,0,129.0,165,75.92,229,64,64,0.3067226890756302,0.511204481792717,0.18207282913165268,0,1,0.7544427103724891,0.3320028811446991,1200,2.14366692287712
K13Sr9Ca6Mg15Zn9Cl91,6,0.6587175028751424,0.6383967957983584,0.6363892617499721,0.6363640646489565,0.6363636375427444,18.923076923076923,26,3.899946207638515,38,12,17,72.36363636363637,91,27.537190082644628,94,3,94,39.97583146853147,63.315000000000005,9.203469157416007,87.62,24.305,35.453,393.0741958041958,943.4,292.15701207883023,1115.0,171.6,171.6,12.083916083916083,16,6.2568340750158935,17,1,17,3.3216783216783217,2,0.4768937356349944,5,3,3,125.4895104895105,101,30.33497970560908,203,102,102,2.4284615384615384,2.3400000000000003,0.9310489510489512,3.16,0.82,3.16,1.9090909090909092,1,0.16528925619834706,2,1,2,3.1818181818181817,5,2.31404958677686,5,0,5,0.6293706293706294,10,1.1795197809183824,10,0,0,0,0,0,0,0,0,5.72027972027972,11,2.419189202405986,12,1,7,0.09090909090909091,1,0.1652892561983471,1,0,0,0.6363636363636364,1,0.4628099173553719,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.7272727272727273,1,0.39669421487603307,1,0,1,30.512861305364332,59.14666666669999,11.33869300862795,73.1066666667,13.96,24.4975,1.5864545454545453,2.493,1.153785123966942,2.493,0,2.493,0,0,0,0,0,0,117.7062937062937,165,68.35346471710108,229,64,64,0.33374083129584353,0.5562347188264058,0.11002444987775062,0,1,0.7456133690005964,0.29656274677769495,1250,1.84325657802197
K20Ba7Sr8Li5Mg12Cl79,6,0.6351493678040978,0.6073879829929891,0.6031906214459157,0.6030593513351021,0.6030535007381435,19.6793893129771,53,6.119223821455627,56,3,17,64.38167938931298,93,36.38575840568731,94,1,94,42.52951908396947,130.386,15.638262805197833,137.327,6.941,35.453,374.2858778625954,878.4,255.98934211293044,1050.0,171.6,171.6,10.854961832061068,16,7.41157275217062,17,1,17,3.3969465648854964,4,0.6581201561680555,6,2,3,133.70229007633588,113,38.67163918186586,215,102,102,2.29381679389313,2.3400000000000003,1.0447095157624848,3.16,0.82,3.16,1.8091603053435115,1,0.3088398111998135,2,1,2,3.015267175572519,5,2.3937998951110075,5,0,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,4.824427480916031,6,2.6239729619486045,7,1,7,0.19083969465648856,1,0.3088398111998136,1,0,0,0.6030534351145038,1,0.4787599790222015,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.7938931297709924,1,0.32725365654682126,1,0,1,35.37444656488931,56.5133333334,16.839659596379754,73.1066666667,16.5933333333,24.4975,1.503412213740458,2.493,1.1935486277023482,2.493,0,2.493,0,0,0,0,0,0,126.04580152671755,165,74.8338674902395,229,64,64,0.375,0.625,0.0,0,1,0.7456133690005964,0.3342182062177876,1100,1.90759694095904
Cs10Sr5Li19Mg8Zr11Cl99,6,0.673242042392949,0.6535072079324676,0.6513537691784046,0.6513167134010304,0.6513157939158027,19.842105263157897,52,8.738227146814406,55,3,17,68.70394736842105,93,32.951436980609415,94,1,94,43.465687625,125.9644519,21.58566632565789,132.9054519,6.941,35.453,425.4369078947368,1956.4,346.951617901662,2128.0,171.6,171.6,11.723684210526317,16,6.873095567867035,17,1,17,3.2828947368421053,4,0.7190096952908587,6,2,3,124.98684210526315,142,29.943386426592795,244,102,102,2.4290789473684207,2.37,0.9521208448753464,3.16,0.79,3.16,1.8092105263157894,1,0.30877770083102496,2,1,2,3.256578947368421,5,2.271035318559557,5,0,5,0.14473684210526316,2,0.26852493074792244,2,0,0,0,0,0,0,0,0,5.2105263157894735,6,2.3310249307479225,7,1,7,0.1907894736842105,1,0.3087777008310249,1,0,0,0.6513157894736842,1,0.4542070637119114,1,0,1,0.5789473684210527,8,1.0740997229916898,8,0,0,0,0,0,0,0,0,1.4210526315789473,8,0.9522160664819945,8,0,1,30.313097587715127,99.1716666667,12.817151791898327,115.765,16.5933333333,24.4975,1.6237302631578945,2.493,1.132338209833795,2.493,0,2.493,0,0,0,0,0,0,117.02631578947367,165,69.07375346260386,229,64,64,0.3472222222222222,0.625,0.02777777777777778,0,1,0.7544427103724891,0.3034243405713034,1500,1.6863631068931
Cs3Rb18Ba13Na8Zn11Cl77,6,0.6256830586973156,0.5965581184870317,0.5924150922680109,0.5923113648062097,0.5923077225051099,25.276923076923076,45,11.562130177514792,56,11,17,63.207692307692305,92,37.45727810650888,94,2,94,56.579745461076925,114.33723072,29.161218614639054,137.327,22.98976928,35.453,333.2976153846154,828.4,198.78332781065092,1000.0,171.6,171.6,11.507692307692308,16,6.589585798816568,17,1,17,3.730769230769231,3,0.955621301775148,6,3,3,138.54615384615386,142,46.093254437869824,244,102,102,2.2893076923076925,2.37,1.0314355029585798,3.16,0.79,3.16,1.776923076923077,1,0.3466272189349112,2,1,2,2.9615384615384617,5,2.414792899408284,5,0,5,0.8461538461538463,10,1.549112426035503,10,0,0,0,0,0,0,0,0,5.584615384615385,11,2.762366863905325,12,1,7,0.2230769230769231,1,0.3466272189349113,1,0,0,0.5923076923076923,1,0.4829585798816568,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.8153846153846154,1,0.30106508875739646,1,0,1,39.082955128203075,101.805,22.74076193293993,115.765,13.96,24.4975,1.4766230769230768,2.493,1.2040157396449704,2.493,0,2.493,0,0,0,0,0,0,128.30769230769232,165,76.17988165680475,229,64,64,0.31818181818181823,0.5303030303030304,0.15151515151515155,0,1,0.7544427103724891,0.33216527554358044,1350,2.20806751478521
K23Na3CaMg13Zr12Cl102,6,0.6889240109025893,0.6656745115746153,0.6624223070781899,0.6623405481311189,0.6623376849552011,18.571428571428573,29,3.486085343228201,40,11,17,71.96103896103897,92,29.194467869792543,94,2,94,39.189397453506494,68.23423072,8.120829001356045,91.224,22.98976928,35.453,422.1168831168831,1956.4,359.41507842806544,2128.0,171.6,171.6,11.922077922077923,16,6.726598077247427,17,1,17,3.311688311688312,2,0.4776522179119582,5,3,3,127.79220779220779,101,34.16630123123629,203,102,102,2.4542857142857146,2.3400000000000003,0.9348423005565862,3.16,0.82,3.16,1.8311688311688312,1,0.2806544105245404,2,1,2,3.311688311688312,5,2.2364648338674313,5,0,5,0.15584415584415584,2,0.28740091077753416,2,0,0,0,0,0,0,0,0,5.298701298701299,6,2.2536684095125654,7,1,7,0.16883116883116883,1,0.2806544105245404,1,0,0,0.6623376623376623,1,0.44729296677348623,1,0,1,0.6233766233766234,8,1.1496036431101366,8,0,0,0,0,0,0,0,0,1.4545454545454546,8,1.0200708382526564,8,0,1,31.698755411259736,50.21666666669999,12.447444200829427,73.1066666667,22.89,24.4975,1.6512077922077921,2.493,1.1151013661663012,2.493,0,2.493,0,0,0,0,0,0,114.00649350649351,165,66.24236802158879,229,64,64,0.34558823529411764,0.625,0.029411764705882353,0,1,0.7456133690005964,0.29788745691448737,1150,1.61040226583416
Cs3Rb22Ba20Li6Mg2Cl75,6,0.6326678075321203,0.5945595418018146,0.586349841853981,0.5859611672248771,0.585937882899681,26.6875,53,14.0322265625,56,3,17,58.3984375,93,42.0206298828125,94,1,94,60.74046059140625,130.386,35.81605045447998,137.327,6.941,35.453,353.258046875,828.4,229.3267919921875,1000.0,171.6,171.6,10.546875,16,7.562255859375,17,1,17,3.8359375,4,1.1778564453125,6,2,3,145.09375,142,52.23095703125,244,102,102,2.216484375,2.37,1.105682373046875,3.16,0.79,3.16,1.7578125,1,0.3670654296875,2,1,2,2.9296875,5,2.4261474609375,5,0,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,4.6875,6,2.7099609375,7,1,7,0.2421875,1,0.3670654296875,1,0,0,0.5859375,1,0.4852294921875,1,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.828125,1,0.28466796875,1,0,1,43.731582031248436,99.1716666667,25.735450134278445,115.765,16.5933333333,24.4975,1.4607421875,2.493,1.2096771240234374,2.493,0,2.493,0,0,0,0,0,0,131.7734375,165,79.4219970703125,229,64,64,0.375,0.625,0.0,0,1,0.7544427103724891,0.3530777402897932,1000,2.50448809410589
Na12Ca2Mg17Zr17Zn5Cl128,6,0.7232084295184062,0.7084935486187794,0.7071950464935631,0.7071824741636149,0.7071823206872172,18.685082872928177,29,4.658099569610208,40,11,17,79.11049723756906,92,21.05918622752663,94,2,94,39.695636637348066,68.23423072,11.10683669285797,91.224,22.98976928,35.453,463.95381215469615,1956.4,425.8374994658283,2128.0,171.6,171.6,13.005524861878452,16,5.649644394249259,17,1,17,3.2265193370165743,2,0.3929672476420132,5,3,3,118.13259668508287,74,22.817374317023287,176,102,102,2.600939226519337,2.23,0.7907157901162969,3.16,0.93,3.16,1.9337016574585633,1,0.12380574463538987,2,1,2,3.5359116022099446,5,2.07075486096273,5,0,5,0.4640883977900552,10,0.8153597265040748,10,0,0,0,0,0,0,0,0,5.933701657458563,11,1.8432892768841,12,1,7,0.06629834254143646,1,0.12380574463538964,1,0,0,0.7071823204419889,1,0.41415097219254604,1,0,1,0.7513812154696132,8,1.361618998199078,8,0,0,0,0,0,0,0,0,1.5248618784530386,8,1.216324288025396,8,0,1,24.394392265191158,23.810000000000002,1.0843789872094507,37.77,13.96,24.4975,1.7630055248618783,2.493,1.032478373676017,2.493,0,2.493,0,0,0,0,0,0,104.7292817679558,165,57.606055981197144,229,64,64,0.3258845437616387,0.595903165735568,0.07821229050279328,0,1,0.7115475428918885,0.247995763318404,1250,1.36333228791208
Cs4K9Rb19Na3Zr16Cl101,6,0.680177370138883,0.6585862040500381,0.6558979493506185,0.6558455132361676,0.6558441625788076,23.22077922077922,44,9.129195479844832,55,11,17,67.11688311688312,92,35.26227019733513,94,2,94,50.87710563207793,109.91568262,22.694882189413057,132.9054519,22.98976928,35.453,410.8969480519481,1956.4,356.80063417102383,2128.0,171.6,171.6,11.805194805194805,16,6.813965255523697,17,1,17,3.6233766233766236,3,0.8419632315736213,6,3,3,136.66883116883116,142,45.47470062405127,244,102,102,2.408831168831169,2.37,0.9852993759487266,3.16,0.79,3.16,1.7597402597402598,1,0.3650699949401248,2,1,2,3.2792207792207795,5,2.2571259908922245,5,0,5,0.2077922077922078,2,0.37240681396525555,2,0,0,0,0,0,0,0,0,5.246753246753247,6,2.299713273739248,7,1,7,0.24025974025974026,1,0.3650699949401248,1,0,0,0.6558441558441559,1,0.45142519817844495,1,0,1,0.8311688311688312,8,1.4896272558610222,8,0,0,0,0,0,0,0,0,1.7272727272727273,7,1.3034238488783945,8,1,1,38.85930194805324,92.57,22.46777576320116,115.765,23.195,24.4975,1.6350194805194807,2.493,1.1254030190588633,2.493,0,2.493,0,0,0,0,0,0,117.14935064935065,165,69.71538202057684,229,64,64,0.33539603960396036,0.625,0.039603960396039604,0,1,0.7544427103724891,0.31489273603872003,1450,1.76824305734265
